	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3	median	mean	sd	F_stat	p	bonferroni_p	BH_p
Alanine_biosynthesis	0	0	0	54206	0	0	33004	0	0	0	11899	49339	84410	29053	48864	0	0	0	0	57998	0	0	0	0	0	0	28033	27135	0	27299	0	15041.3333333333	23344.6460262724	7.65649485436081	0.00990993063275958	1	0.0208081091956558
DNA_repair,_bacterial_RecFOR_pathway	0	0	0	87856	104934	0	38348	0	0	0	19910	60666	88881	49964	17848	0	0	0	118601	88110	0	0	0	0	0	0	0	0	98869	0	0	25799.5666666667	40098.1836674236	7.62910508031494	0.010028288988428	1	0.0209984614730067
Putative_TldE-TldD_proteolytic_complex	0	0	17491	12613	13929	18693	0	0	0	0	4844	5324	0	0	7295	0	109	0	14060	0	0	0	0	16413	0	0	1610	0	14421	0	0	4226.73333333333	6578.89946741086	7.5510216124334	0.0103742451001726	1	0.0216630242036662
KDO2-Lipid_A_biosynthesis	0	0	119782	0	119446	0	44332	0	0	0	0	63822	94931	0	68183	0	0	0	0	0	0	0	0	0	0	0	55107	42722	103398	53275	0	25499.9333333333	40342.6655983663	7.29351930481086	0.011610554429861	1	0.0241780226863589
CBSS-350688.3.peg.1509	0	216350	197768	207356	201868	0	155895	0	0	0	0	0	0	0	164361	0	0	0	242237	0	0	0	0	0	0	0	0	133564	197832	0	0	57241.0333333333	90657.373819378	7.27364841872961	0.0117124293203821	1	0.024323346369451
Urea_carboxylase_and_Allophanate_hydrolase_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0.466666666666667	1.47935991128813	7.25925925925926	0.0117868089201856	1	0.0244109321352478
CBSS-393130.3.peg.794	0	0	0	21424	0	0	16910	0	0	0	18901	25135	33357	16252	17680	0	4523	5988	0	20856	0	0	0	0	0	4971	15260	15708	0	14799	0	7725.46666666667	9909.03926145504	7.04434889850656	0.0129612906289899	1	0.0267701860947531
Hydrogenases	16784	20898	23154	20851	23221	23113	0	0	23719	0	0	0	16891	0	0	0	0	0	23938	21857	15814	0	0	0	22656	0	13680	11870	14130	13214	12542	10193	10188.1357301114	7.02977247406458	0.0130454553158368	1	0.0268708019820768
Isoprenoid_Biosynthesis	0	124458	0	87660	0	0	35687	0	0	0	26849	77150	115163	0	62209	0	0	0	0	87214	0	0	0	0	0	0	0	54436	114435	0	0	26175.3666666667	42085.1081029066	7.00386800090544	0.0131965051258153	1	0.0271082679820271
VC0266	4712	0	0	0	4399	4890	1261	0	0	57	2162	3128	0	0	1780	0	0	0	0	0	0	0	0	2327	0	0	2275	0	4001	0	0	1033.06666666667	1653.29760204252	6.98816793983994	0.0132889816719135	1	0.0272244543440822
Galactose-inducible_PTS	25374	0	24050	22978	26725	27125	3582	0	0	0	2941	0	0	0	0	0	266	0	27552	0	0	0	0	0	0	0	14915	0	21554	0	0	6568.73333333333	10785.4790437096	6.58097795029994	0.0159530428613065	1	0.032594087571079
Beta-Glucoside_Metabolism	16034	8255	10195	7408	12314	13424	11398	0	1985	0	10416	12067	11104	7203	6509	0	31296	0	14573	8714	0	0	0	0	0	0	10525	6285	11588	10500	7831.5	7393.1	7056.94773499725	6.51658038271048	0.0164254974010859	1	0.0334691586828579
P_uptake_(cyanobacteria)	0	0	0	13634	0	0	12371	0	9871	0	9835	0	21503	9475	8651	0	0	0	0	0	0	0	0	12984	0	0	0	0	0	9009	0	3577.76666666667	5947.52862429275	6.44769295655211	0.0169479097901126	1	0.0344410606458588
Cell_Division_Cluster	0	0	0	0	0	0	52483	0	0	0	52593	85915	96104	31279	50327	0	0	0	0	70702	0	0	0	0	0	0	0	46169	90611	0	0	19206.1	32122.3480691	6.35197493205258	0.0177042418541179	1	0.0358818591588807
Glycerol_fermenation_to_1,3-propanediol	2204	0	523	936	9425	10516	690	3	1694	25	0	0	2618	0	676	0	283	8	2303	861	4	2	21	7522	1056	0	5118	0	6709	5037	599.5	1941.13333333333	3013.98333900771	6.34211079228895	0.0177842626923038	1	0.0359479229887102
Polyadenylation_specificity_factor	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	28	0	0	0	0	0	2.63333333333333	8.82974336071507	6.31463313278046	0.0180092669417046	1	0.0363059158026918
Streptococcal_Mga_Regulon	0	2638	0	0	0	0	1365	0	0	0	2230	2130	2548	0	1485	0	0	0	0	0	0	0	0	4430	0	0	2506	0	0	2431	0	725.433333333333	1218.48817246487	6.28578881180238	0.0182488235659081	1	0.0366912686020116
Methanopterin_biosynthesis2	12485	0	0	10008	0	0	11080	0	0	0	0	0	0	7044	9101	0	6657	0	0	11161	0	0	0	10852	0	0	9859	7925	11061	0	0	3574.43333333333	4902.32639132957	6.23378027295715	0.0186896383947108	1	0.0374781637650551
CTP_synthase_(EC_6.3.4.2)_cluster	33516	35261	35931	30575	29237	36729	24561	26757	35760	23676	22705	37313	72505	21751	23297	30428	25071	33448	33097	34639	20486	0	0	33196	19570	23555	19029	20332	29668	19074	27997	27705.5666666667	12532.6445173734	6.17329133186982	0.0192170747118758	1	0.0384341494237517
CBSS-290633.1.peg.1906	26094	24690	22314	23118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25227	24028	0	0	0	18191	0	0	0	0	22865	0	0	6217.56666666667	10554.5747841736	6.12533082841113	0.0196468769861551	1	0.0391903493565936
Auxin_biosynthesis	0	0	0	0	38189	0	22195	13046	0	0	23305	31627	32677	0	19769	0	0	0	0	0	0	0	0	0	0	0	19187	14350	34647	18582	0	8919.13333333333	12940.7753398088	6.10828228051913	0.0198021907029413	1	0.0393964843906286
r1t-like_streptococcal_phages	11720	0	10040	9140	11284	0	1342	2	0	4	0	0	13609	0	5	0	0	0	0	0	0	0	0	6851	0	0	2519	185	9712	2635	0	2634.93333333333	4481.10936028687	6.09466873030212	0.0199271787991468	1	0.0395413652611341
Malonate_decarboxylase	0	0	0	0	0	0	0	630	0	0	0	0	0	0	0	0	168	730	0	0	0	0	0	0	0	0	0	0	0	0	0	50.9333333333333	174.217251082413	6.01516794342091	0.0206746024161836	1	0.0409173593510891
tRNA_aminoacylation,_Phe	0	54522	50912	0	0	0	17146	0	0	0	16927	24237	28795	0	15500	0	0	0	60841	0	0	0	0	0	0	0	0	14479	50252	0	0	11120.3666666667	19054.0778954828	5.98799030852818	0.0209371274154847	1	0.0413290171378579
Denitrification	0	0	0	0	0	0	43478	0	0	1196	30322	38212	80028	0	31295	0	0	0	23397	25044	0	0	0	0	0	0	16054	28563	0	15480	0	11102.3	18978.3917129546	5.86623746836823	0.0221590095991535	1	0.0436273487692425
Ribosome_LSU_chloroplast	34	48	47	0	0	40	12	0	133	7	0	0	4	0	54	2	0	5	52	75	0	7	4	0	0	11	0	18	40	38	6	21.0333333333333	30.355915555216	5.75915912257708	0.0232985786580465	1	0.0457521311471482
Lysine_Biosynthesis_DAP_Pathway	0	0	0	0	108764	0	63559	0	0	0	33758	51242	101918	0	57878	0	0	0	0	0	0	0	0	0	0	0	40298	43306	0	39994	0	18023.9	31472.4127981075	5.72035306926968	0.023727351628359	1	0.0464737274788013
At4g10620_At3g57180_At3g47450	0	24991	0	18484	0	0	5003	0	0	0	9373	12432	12804	0	4864	0	0	0	30794	0	0	0	0	0	0	0	0	7496	23176	0	0	4980.56666666667	8746.72965360959	5.64212634434121	0.0246183239627691	1	0.0480945607313891
Rubrerythrin	7027	6059	3976	7308	5826	5787	3413	0	6366	0	0	0	5241	0	3245	0	9187	10801	6031	2312	9172	11310	11393	1619	8750	10598	3597	2588	5732	3558	5486.5	5029.86666666667	3691.55036800803	5.57271931925251	0.0254397379199811	1	0.0495715201628424
Teichoic_and_lipoteichoic_acids_biosynthesis	0	0	0	0	0	0	5889	0	0	0	6798	9327	11196	0	5526	0	0	0	0	0	0	0	0	10171	0	0	0	5319	0	8775	0	2100.03333333333	3714.88419537641	5.54471432533879	0.0257796758909923	1	0.0501051136548005
Nudix_proteins_(nucleoside_triphosphate_hydrolases)	14736	0	0	12647	0	0	2423	0	5692	0	0	0	23604	9107	0	0	4872	0	22266	0	0	0	0	11751	0	0	0	5585	17968	4812	0	4515.43333333333	7140.39492621373	5.51761116746304	0.0261134368358716	1	0.0504989836719992
Histidine_Degradation	0	0	0	0	0	0	5665	0	0	0	9119	11266	10191	0	6414	0	0	0	0	0	0	0	0	0	0	0	6556	8329	0	4737	0	2075.9	3679.7617084581	5.51743922181376	0.0261155693923795	1	0.0504989836719992
Omega_peptidases_(EC_3.4.19.-)	8221	0	4376	0	6775	6470	0	0	5241	0	0	0	0	0	0	0	2054	0	7715	0	0	0	0	0	0	0	3276	0	6155	3392	0	1789.16666666667	2814.93742299936	5.48215892608881	0.0265572195896499	1	0.0512223217530652
H2:CoM-S-S-HTP_oxidoreductase	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0.566666666666667	2.02881540659149	5.38927738927739	0.0277598133173954	1	0.053405935265446
Protection_from_Reactive_Oxygen_Species	12542	12324	11818	11354	12170	15123	18418	8819	17937	12206	16894	22460	36228	8518	21293	13407	11941	11481	13180	13650	9240	8297	0	16889	17104	11659	13003	11567	10647	12658	12433	13760.9	6012.27112031202	5.33945180475486	0.0284295905891453	1	0.0545560244723345
Streptococcus_pyogenes_recombinatorial_zone	3285	0	0	4572	0	3043	2339	0	0	0	0	0	0	2385	0	0	0	0	0	2817	0	0	0	0	0	0	0	1149	2601	0	0	739.7	1335.45307176874	5.28139655280392	0.0292325770677959	1	0.0559552864075488
Sucrose-specific_PTS	0	43137	38550	38404	41771	0	4738	0	0	0	0	0	0	0	0	0	8623	0	49112	0	0	0	0	0	0	0	22898	0	35791	22491	0	10183.8333333333	16892.3830704507	5.23450110764426	0.0298994997427991	1	0.057087709836377
Siderophore_Pyoverdine	8	6	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	13	0	5	14	0	2.13333333333333	3.91930089942452	5.06751502297632	0.0324143750848238	1	0.0617339103374282
CBSS-83331.1.peg.3039	0	0	0	0	0	0	22469	0	0	0	13316	17726	46511	25612	25303	0	0	0	0	0	0	0	0	34319	0	0	0	20121	0	0	0	6845.9	12638.9250480001	5.00920970189932	0.0333468552907178	1	0.0633506674445216
Ethylmalonyl-CoA_pathway_of_C2_assimilation	0	67	2	40	52	69	25	0	27	4	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	41	0	0	12	21.4781364374935	4.97510475720975	0.0339060324525107	1	0.0641843791526831
Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair	22313	21224	0	22555	19515	21001	0	0	0	0	0	0	0	0	0	0	0	0	22968	0	0	0	0	0	0	0	0	0	17626	0	0	4906.73333333333	9087.424687098	4.97214418665422	0.0339550607390843	1	0.0641843791526831
Proteasome_archaeal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	32	70	0	0	2	0	0	0	0	0	0	3.73333333333333	13.8637043697049	4.9424743892829	0.034450763276116	1	0.0649593994111839
Archaeal_membrane_bound_hydrogenases	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	84	8	0	0	0	14	0	0	0	0	10	0	0	0	0	0	4.16666666666667	15.5099152565179	4.91476395090853	0.0349209755909394	1	0.0653582703652644
Energy-conserving_hydrogenase_(ferredoxin)_Ech	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	84	8	0	0	0	14	0	0	0	0	10	0	0	0	0	0	4.16666666666667	15.5099152565179	4.91476395090853	0.0349209755909394	1	0.0653582703652644
Mebrane_bound_hydrogenases	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	84	8	0	0	0	14	0	0	0	0	10	0	0	0	0	0	4.16666666666667	15.5099152565179	4.91476395090853	0.0349209755909394	1	0.0653582703652644
Streptococcus_agalactiae_hemolysin_operon	1252	44	0	152	915	898	0	0	131	0	0	0	95	0	166	0	2	0	1310	462	0	0	0	36	0	0	0	79	878	0	0	214	399.30992198179	4.87473116261913	0.0356128859916382	1	0.0664890827134526
Phospholipid_and_Fatty_acid_biosynthesis_related_cluster	0	0	6624	0	0	0	4914	0	0	0	6306	0	14343	3517	0	0	0	0	0	7628	0	0	0	6735	0	0	618	3879	0	679	0	1841.43333333333	3442.0886770854	4.86515705622239	0.0357806027737209	1	0.0666380759274704
Xanthine_Metabolism_in_Bacteria	14586	19715	20300	0	16445	20408	0	0	0	0	0	0	0	0	0	0	0	0	21380	0	0	0	0	0	0	0	0	0	12371	0	0	4173.5	7852.19074087191	4.79152850699789	0.0371000577793447	1	0.0689260877371159
A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	80	0	0	0	0	9	0	0	0	0	0	0	0	0	0	4.2	15.8884039258305	4.7322432294328	0.0382017352394065	1	0.0707993039400247
Sporulation_draft	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	9.6	36.5943278061807	4.64873174481168	0.039815701493828	1	0.0736104920300527
Sporulation_Cluster	0	0	0	45535	42554	49996	0	0	0	0	0	0	79505	0	44612	0	0	0	50617	0	0	0	0	0	0	0	0	0	43873	0	0	11889.7333333333	22698.2475260541	4.63110484033839	0.0401659579155809	1	0.0740773627737477
One-carbon_metabolism_by_tetrahydropterines	0	0	0	48382	54520	62913	0	0	50291	0	23230	0	0	0	0	0	0	0	62557	0	0	0	0	0	0	0	0	0	52730	0	0	11820.7666666667	22622.8652148636	4.60430743397555	0.0407050143761859	1	0.0748460073350009
CBSS-316273.3.peg.227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0.3	1.14921262400498	4.59574468085106	0.0408789538742617	1	0.0748460073350009
Sporulation_gene_orphans	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	4.2	16.0889767360697	4.59574468085106	0.0408789538742617	1	0.0748460073350009
ABC_transporter_oligopeptide_(TC_3.A.1.5.1)	36441	0	0	34767	0	0	0	0	0	0	0	16966	16537	22499	11991	0	0	0	0	35408	0	0	0	0	0	0	0	8124	0	0	0	6091.1	11677.6802146895	4.58561372783067	0.0410858168252681	1	0.0750434919362728
CBSS-222523.1.peg.1311	53101	0	0	0	56977	0	43758	0	0	0	0	0	85654	0	43131	0	0	0	0	0	0	0	0	0	0	0	0	39051	53184	0	0	12495.2	24102.7727241723	4.52069844290309	0.0424392656695681	1	0.0773292388882995
tRNA-methylthiotransferase_containing_cluster	0	0	0	0	39576	0	21770	0	0	0	22439	30527	38561	0	0	0	0	0	0	0	0	0	0	30010	0	0	0	17179	0	0	0	6668.73333333333	12897.6178766451	4.49317221615356	0.0430280864359022	1	0.078214123545357
Molybdenum_cofactor_biosynthesis	30717	0	0	33359	0	0	22303	0	0	0	8624	12405	46300	14266	12622	0	14758	0	0	0	13707	0	0	19439	11568	0	11103	20259	29132	10916	9770	10382.6	12420.1175312336	4.42446449924028	0.0445379097064555	1	0.0807649176016586
SpoVS_protein_family	2	5	0	0	0	0	0	0	0	60	0	0	0	3	2	7	0	3	0	13	0	0	70	0	0	0	0	0	2	0	0	5.56666666666667	16.4456960795288	4.40797554311068	0.0449089660663371	1	0.0812434278717983
Conjugative_transfer_related_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21207	0	0	0	0	0	0	0	13252	0	0	0	0	0	0	1148.63333333333	4494.33205104579	4.37520373938902	0.0456567106675008	1	0.0823994921094419
HPr_kinase_and_hprK_operon_in_Gram-positive_organisms	0	19132	0	18041	18319	0	3476	0	0	0	0	4741	0	0	3149	0	0	0	21461	0	0	0	0	0	0	0	0	0	18625	2545	0	3649.63333333333	7158.11618197921	4.34976013724622	0.0462468224178149	1	0.0832662503389636
Glycine_reductase,_sarcosine_reductase_and_betaine_reductase	0	0	0	0	0	0	266	0	0	0	1687	3066	0	0	1624	0	0	0	0	2870	0	0	0	0	0	0	1163	1432	0	1225	0	444.433333333333	874.338081984993	4.31925749417392	0.046965505443407	1	0.0842407228665292
Adhesion_of_Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332	2241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.1	468.70182786957	4.31737254827148	0.0470103242381818	1	0.0842407228665292
At4g17370	0	36	43	0	0	30	0	0	0	0	2	0	0	0	17	0	0	0	0	14	3	0	0	11	0	0	8	2	12	5	0	6.1	11.4239615086766	4.30742965153501	0.0472475297959178	1	0.0844661027955323
Galactosylceramide_and_Sulfatide_metabolism	0	0	0	0	0	0	1893	0	0	0	2563	3147	3563	2514	1790	0	0	0	0	0	0	0	0	0	0	0	0	4825	0	0	0	676.5	1336.83039313145	4.27507231551428	0.0480287648738096	1	0.085660714763171
Regulation_of_Oxidative_Stress_Response	0	0	47928	43439	44754	51269	0	3797	0	0	0	0	0	0	50732	0	0	4421	44573	0	0	3839	0	0	0	0	0	0	41381	0	0	11204.4333333333	19801.4860791729	4.25370392906041	0.0485525839289773	1	0.0863916868971005
Lacto-N-Biose_I_and_Galacto-N-Biose_Metabolic_Pathway	20831	0	18969	0	21177	22817	340	0	0	0	0	0	0	0	0	0	0	0	24261	0	0	0	0	0	0	0	0	466	17034	0	0	4196.5	8537.14400580558	3.99928943896803	0.0553055056294029	1	0.0981769865739751
CBSS-235.1.peg.567	0	0	122970	123205	142223	0	0	0	0	0	0	0	0	0	113232	0	0	0	146386	0	0	0	0	0	0	0	0	0	127107	0	0	25837.4333333333	52819.7396765206	3.9549149903379	0.0565878978260133	1	0.100218753626444
D-allose_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	8	0	0	12	0	4	90	0	0	0	0	33	0	8.03333333333333	23.7174216970147	3.92774203169033	0.0573896262992079	1	0.100994173085583
Lipid_A_modifications	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1614	0	0	0	0	20	0	0	670	0	0	0	0	0	0	76.8	314.990355626853	3.92677719874787	0.0574183267160237	1	0.100994173085583
dTDP-rhamnose_synthesis	36449	30394	27492	30683	27612	36607	36559	0	28887	36017	35432	45483	74404	21924	29168	0	47995	45230	45153	36634	39810	0	0	27965	46053	0	23725	26735	32043	23796	30538.5	29741.6666666667	16880.2564805922	3.92653792722985	0.0574254467016969	1	0.100994173085583
Two-component_regulatory_systems_in_Campylobacter	76	183	4290	1695	38	43	739	0	458	0	323	726	235	258	215	0	0	0	120	1634	0	0	0	0	0	0	393	473	114	387	117	413.333333333333	850.455307400135	3.89710797815473	0.0583087956094786	1	0.102310340444409
Polyhydroxybutyrate_metabolism	0	6699	4046	7034	0	0	489	0	0	0	0	0	3711	2655	1303	0	0	0	0	0	0	0	0	0	0	0	0	2431	0	0	0	945.6	1970.17703738032	3.78751399838491	0.0617351614298115	1	0.108072176359809
Unknown_carbohydrate_utilization_containing_Fructose-bisphosphate_aldolase	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	22	0	0	47	0	0	0	0	2	0	2.43333333333333	9.32805680075764	3.76757639794374	0.0623825285108826	1	0.108844810094001
Aminopeptidases_(EC_3.4.11.-)	0	0	0	0	0	0	18837	0	0	0	3676	10302	40664	0	24241	0	0	0	0	0	0	0	0	0	0	0	11104	16141	0	11193	0	4538.6	9481.03546869332	3.76509260032859	0.0624637102782198	1	0.108844810094001
Flagellar_motility	180	162	1151	373	42	61	59	0	264	0	0	25	0	158	88	0	0	0	77	222	0	0	0	3	0	0	30	76	143	19	27.5	104.433333333333	218.938455111104	3.73475963361267	0.0634647825890581	1	0.110335562391069
CBSS-316407.3.peg.1371	8250	0	0	4988	0	0	0	0	0	0	0	0	0	3892	0	0	0	0	5858	5350	0	0	0	0	0	0	0	0	6715	0	0	1168.43333333333	2457.66291680606	3.70689436395885	0.0644003575310914	1	0.111705883314799
NiFe_hydrogenase_maturation	0	9577	10556	0	9646	9313	0	3	0	0	0	0	0	0	0	0	529	0	11045	0	0	11	0	0	0	0	5399	0	0	0	0	1869.3	3848.50204759525	3.63998264117216	0.0667110529047532	1	0.115449721693614
CBSS-261594.1.peg.788	0	13837	13087	12397	12050	13669	467	0	0	0	741	663	1195	0	560	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	2301.5	4887.16385386072	3.62805540304482	0.0671326850063835	1	0.115914749965464
DNA_repair,_bacterial_UvrD_and_related_helicases	0	0	0	0	0	0	7767	0	0	0	8675	10669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4908	6882	0	4879	0	1459.33333333333	3111.57400387797	3.59464005432183	0.0683300337296771	1	0.117714012652489
CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster	0	0	0	0	0	0	233	0	0	0	1180	0	2292	0	718	0	0	0	0	0	0	0	0	0	0	0	1456	2266	0	1414	0	318.633333333333	680.358652037511	3.58305977248327	0.0687505926843506	1	0.117922692795755
Lysozyme_inhibitors	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	380	0	0	0	0	64	0	0	52	0	0	0	0	0	0	16.7333333333333	70.1810139043579	3.58273830488094	0.0687623089917199	1	0.117922692795755
CBSS-83333.1.peg.946	0	0	0	0	10694	11520	1046	0	0	0	0	0	0	0	4210	0	0	0	12950	0	0	0	0	0	0	0	5380	0	10242	0	0	1868.06666666667	3994.58911557858	3.57129912783845	0.0691806963562483	1	0.118372387896244
Fatty_acid_metabolism_cluster	0	0	0	38	0	0	33	0	48	0	0	0	31	49	0	0	0	0	0	7	0	0	0	0	0	0	0	8	0	0	0	7.13333333333333	15.2964574067136	3.54878062280672	0.0700127402894474	1	0.119471418667618
ClpAS_cluster	0	13012	0	0	0	0	15356	0	0	0	0	0	25283	0	12110	0	0	0	13361	0	0	0	0	12634	0	0	0	0	0	0	0	3058.53333333333	6561.37223207281	3.54541051076065	0.070138233914367	1	0.119471418667618
Sporulation-associated_proteins_with_broader_functions	0	9207	8705	0	0	0	1027	0	0	0	840	2320	0	0	1311	0	0	0	0	0	0	0	0	0	0	0	1583	1445	7728	1574	0	1191.33333333333	2583.91873382049	3.45896866366065	0.0734456957812346	1	0.12474974491028
Type_I_protein_secretion_systems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	0	0	0	0	0.566666666666667	2.45909057108143	3.4559043348281	0.0735661424470915	1	0.12474974491028
Biogenesis_of_cytochrome_c_oxidases	0	0	0	0	0	0	4898	0	0	0	3514	2155	11506	0	2980	0	45	0	1676	0	0	0	0	5594	0	0	0	2001	0	121	0	1149.66666666667	2496.35276482247	3.41998956657074	0.0749946171507711	1	0.126743604187959
Inorganic_Sulfur_Assimilation	0	0	44734	0	0	0	38061	0	0	0	19647	25573	64578	14682	22620	23045	0	0	0	0	0	0	0	36176	0	0	0	13582	0	0	0	10089.9333333333	16975.9872069513	3.41795796460297	0.0750763565704399	1	0.126743604187959
Sortase	0	0	0	0	0	0	0	28	0	0	0	0	0	0	20	6	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	10.9126626859145	3.41075198960533	0.0753670969821454	1	0.126951687805481
Restriction-Modification_System	48490	49848	20567	24931	25488	27614	0	0	2556	0	0	0	0	0	60361	0	46890	0	28942	0	0	0	0	0	0	5493	18908	0	38901	18457	0	13914.8666666667	18948.2546257147	3.40616393545131	0.0755528767980949	1	0.126982440383494
COG0398	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0.733333333333333	3.20488133443597	3.40160642570281	0.0757379340073093	1	0.127011845083054
Peptidoglycan_Biosynthesis	0	0	0	0	0	0	86746	0	0	0	68544	113173	193466	0	97085	0	0	0	0	0	0	0	0	0	0	0	0	91375	0	0	0	21679.6333333333	47754.7839607382	3.34099768383839	0.0782484785899117	1	0.130932332828153
Ribonuclease_H	0	0	0	0	0	0	2314	0	0	0	1222	3813	0	0	1738	0	0	0	0	0	0	0	0	0	0	0	1968	0	0	1809	0	428.8	947.536093389514	3.31739273359674	0.0792517041844044	1	0.132318924607442
Hydroxyaromatic_decarboxylase_family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	89	0	0	0	0	0	0	0	0	0	13.9666666666667	61.858840046949	3.30140731181583	0.0799393936901422	1	0.133021727950016
CO2_uptake,_carboxysome	147	0	9	22	0	0	19	0	0	0	112	277	0	0	55	0	0	0	0	32	0	0	0	38	0	0	0	0	114	0	0	27.5	60.9152888345209	3.29946008834919	0.0800236252575296	1	0.133021727950016
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	0	0	0	0	0	0	42018	0	0	0	27574	36347	66164	0	40618	0	0	0	0	0	0	0	0	0	0	0	0	17825	0	0	0	7684.86666666667	17039.9676050634	3.29201609806023	0.080346563313446	1	0.133266291010048
Mannitol_Utilization	0	27928	0	26408	34978	29831	3476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25557	0	0	4939.26666666667	11023.5748345686	3.24449250009154	0.0824435296449898	1	0.136445841639525
Tryptophan_synthesis	0	0	0	0	0	0	39010	0	0	0	23305	31627	60845	0	37052	0	0	0	0	0	0	0	0	0	0	0	0	14350	0	0	0	6872.96666666667	15457.3131436075	3.18949617230408	0.0849484101261243	1	0.14028517402092
(GlcNAc)2_Catabolic_Operon	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	46.0666666666667	207.403144546596	3.18281563503151	0.0852585489933024	1	0.140491261167224
Polyamine_Metabolism	0	0	0	0	116081	121432	0	0	0	0	0	0	0	0	0	0	0	0	112757	0	0	0	0	0	0	0	35626	0	94114	35264	0	17175.8	38709.6324254099	3.17460808159179	0.0856413472580186	1	0.140815924558738
The_usher_protein_HtrE_fimbrial_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	823	0	0	0	0	71	0	0	107	0	0	0	0	0	0	33.3666666666667	150.907480981202	3.15084621912588	0.0867606944997559	1	0.142347632967132
Orphan_regulatory_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3334	0	0	0	0	19	0	0	706	0	0	0	0	0	0	135.3	617.703485947525	3.08566601920742	0.0899178693410047	1	0.147208952398448
Carbon_monoxide_induced_hydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	3	0	0	0	0	0	0	0.566666666666667	2.59553108422831	3.06341094075336	0.0910257680851773	1	0.148490240136848
Glycine_cleavage_system	0	46570	0	36308	38308	0	0	0	0	0	0	0	0	0	0	0	0	0	42965	0	0	0	0	0	0	0	0	0	48492	0	0	7088.1	16236.1549175566	3.06208438946316	0.0910922977092801	1	0.148490240136848
COG2363	0	0	0	59026	0	0	24498	25968	0	0	26502	42286	65131	29445	40409	0	0	30841	0	54874	0	22935	0	0	0	0	31914	23295	0	31204	0	16944.2666666667	20678.911633358	3.01880410191048	0.0932937396475994	1	0.151752477795881
